,name,f0,f1,type
665,A665,-0.7372081141697773,1.0,A
666,A666,-0.3927773468964052,1.0,A
667,A667,-0.578327211282132,1.0,A
668,A668,-0.5292171643524961,1.0,A
669,A669,-0.30952001283011366,1.0,A
670,A670,-0.23391246700834023,1.0,A
671,A671,-0.5164865346453054,1.0,A
672,A672,-0.9363754250877376,0.9405704685166303,A
673,A673,-0.7141420098949971,1.0,A
674,A674,-1.0,-1.0,A
675,A675,-1.0,-0.7489485134342817,A
676,A676,-1.0,-0.9353611406111094,A
677,A677,-1.0,-1.0,A
678,A678,-1.0,-0.9361617218560716,A
679,A679,-1.0,-1.0,A
680,A680,-0.9307631650842229,-0.8070740701412636,A
681,A681,-1.0,-1.0,A
682,A682,-1.0,-1.0,A
683,A683,-1.0,0.14145949631813348,A
684,A684,-1.0,-1.0,A
685,A685,-1.0,-1.0,A
686,A686,-1.0,-0.9725298551073766,A
687,A687,-1.0,-1.0,A
688,A688,-1.0,-1.0,A
689,A689,-1.0,-1.0,A
690,A690,-1.0,-1.0,A
691,A691,-1.0,-1.0,A
692,A692,-1.0,-0.20258514586071685,A
693,A693,-1.0,-1.0,A
694,A694,-1.0,-1.0,A
695,A695,-1.0,-1.0,A
696,A696,-0.9467337511419788,-0.515687706707976,A
697,A697,0.2670083405980981,-1.0,A
698,A698,0.8863762213850905,-1.0,A
699,A699,0.8945968633807804,-1.0,A
700,A700,1.0,-1.0,A
701,A701,0.13102127557657206,-1.0,A
702,A702,-0.006631123516754989,-1.0,A
703,A703,0.6933976402344697,-1.0,A
704,A704,1.0,-1.0,A
705,A705,1.0,-1.0,A
706,A706,0.7781224934458064,-1.0,A
707,A707,0.9648825963666332,-1.0,A
708,A708,0.9806763287751745,-1.0,A
709,A709,1.0,-1.0,A
710,A710,1.0,-1.0,A
711,A711,0.7370543673778784,-1.0,A
712,A712,1.0,-1.0,A
713,A713,0.8066304475926815,-1.0,A
714,A714,1.0,-1.0,A
715,A715,0.8114849599168612,-1.0,A
716,A716,0.832912501043835,-1.0,A
717,A717,1.0,-1.0,A
718,A718,0.687472694188471,-1.0,A
719,A719,1.0,-1.0,A
720,A720,1.0,-1.0,A
721,A721,1.0,-1.0,A
722,A722,0.468424039732217,-1.0,A
723,A723,0.6423988006299408,-1.0,A
724,A724,0.9001536843311684,-0.8162739085097211,A
725,A725,1.0,-1.0,A
726,A726,0.8743899969889555,-0.8908031955749776,A
727,A727,1.0,-1.0,A
728,A728,1.0,-1.0,A
729,A729,1.0,-1.0,A
730,A730,0.7397340730939295,-1.0,A
731,A731,1.0,-1.0,A
732,A732,0.710318744592408,-1.0,A
733,A733,0.9801154599793944,-1.0,A
734,A734,0.7592018779059866,-1.0,A
735,A735,1.0,-1.0,A
736,A736,1.0,-1.0,A
737,A737,0.7345214122608961,-1.0,A
738,A738,0.2567337200172508,-1.0,A
739,A739,0.10213630623265324,0.12531553137616092,A
740,A740,1.0,-1.0,A
741,A741,0.8169664145169822,-1.0,A
742,A742,1.0,-1.0,A
743,A743,0.5075129439462702,-1.0,A
744,A744,0.8347070883320302,-1.0,A
745,A745,0.17477833988812064,-1.0,A
746,A746,0.6462814985270138,-1.0,A
747,A747,-0.13818366838998974,-1.0,A
748,A748,-0.32601101828180723,-1.0,A
749,A749,0.2920648531689298,-1.0,A
750,A750,-0.3328535269727946,-1.0,A
751,A751,-0.1542972829769288,-1.0,A
752,A752,-0.09747490262295189,-1.0,A
753,A753,0.2124564059197982,-1.0,A
754,A754,-0.7192571940795971,-1.0,A
755,A755,-0.30322584708026423,-1.0,A
756,A756,-0.5369083968669242,-0.27212773391849643,A
757,A757,0.20153300807443952,-0.9422057151980618,A
758,A758,0.23852555181090573,-1.0,A
759,A759,-0.0998870671813511,-1.0,A
760,A760,-1.0,-1.0,A
761,A761,-0.33653430673148843,-1.0,A
762,A762,-0.7427806472199538,-0.8345718795184294,A
763,A763,-0.3887458919740976,-1.0,A
764,A764,-1.0,-1.0,A
765,A765,-1.0,-1.0,A
766,A766,-0.6018356774852354,-1.0,A
767,A767,-1.0,-0.5910302134359079,A
768,A768,-0.8987232593506835,-1.0,A
769,A769,-0.5838904309709871,-1.0,A
770,A770,-0.11545831917539895,-1.0,A
771,A771,-1.0,-1.0,A
772,A772,-1.0,-0.3111315941741404,A
773,A773,-0.7678586747156663,-1.0,A
774,A774,-1.0,-1.0,A
775,A775,-0.9041602184918034,-0.595390121673135,A
776,A776,-1.0,-1.0,A
777,A777,-1.0,-0.5955897570133495,A
778,A778,-0.7503667431242963,-1.0,A
779,A779,-1.0,-0.9097315255616447,A
780,A780,-1.0,-0.7691405507655174,A
781,A781,-1.0,-0.8891999243962577,A
782,A782,-1.0,-1.0,A
783,A783,-0.8512268653961158,-1.0,A
784,A784,-1.0,-0.24458104442380024,A
785,A785,-1.0,-0.8575444680427505,A
786,A786,-0.9452390257008657,-1.0,A
787,A787,-1.0,-1.0,A
788,A788,-1.0,-1.0,A
789,A789,-1.0,-0.9646214504286703,A
790,A790,-1.0,-0.4516542772890729,A
791,A791,-1.0,-1.0,A
792,A792,-0.24887038435929576,-0.1170649422638288,A
793,A793,-1.0,-0.9269939785652643,A
794,A794,-0.7978653108384576,-1.0,A
795,A795,-1.0,-1.0,A
796,A796,-1.0,-1.0,A
797,A797,-0.9873048788657772,-1.0,A
798,A798,-1.0,-1.0,A
799,A799,-1.0,-1.0,A
800,A800,-1.0,-1.0,A
801,A801,-0.7963197192265865,-1.0,A
802,A802,-0.6838992318234293,-1.0,A
803,A803,-0.9083151203771914,-1.0,A
804,A804,-0.89618381731957,-1.0,A
805,A805,-0.7644060566787666,-1.0,A
806,A806,-0.4048345298462179,-1.0,A
807,A807,-0.5045344298476779,-1.0,A
808,A808,-0.20797117530508824,-1.0,A
809,A809,-0.18733990410139956,-1.0,A
810,A810,0.4254836127752173,-1.0,A
811,A811,0.24831595505525317,-1.0,A
812,A812,0.13841935802759964,-1.0,A
813,A813,0.5859567485294364,-1.0,A
814,A814,-0.3527153933717114,-1.0,A
815,A815,0.7089395337527693,-1.0,A
816,A816,0.7404106289274193,-0.3956506473268657,A
817,A817,-0.8635210243881378,-1.0,A
818,A818,-0.8685544556405673,-1.0,A
819,A819,-1.0,-1.0,A
820,A820,-1.0,-1.0,A
821,A821,-0.6310517986066044,-1.0,A
822,A822,-0.8288589414342833,-1.0,A
823,A823,-1.0,-1.0,A
824,A824,-0.6918519162719914,-1.0,A
825,A825,-0.9491541385115001,-1.0,A
826,A826,-0.8746799177995097,-1.0,A
827,A827,-0.8907426891973464,-1.0,A
828,A828,-0.9759240451171761,-1.0,A
829,A829,-1.0,-1.0,A
830,A830,-0.8083772707786063,-1.0,A
831,A831,-1.0,-1.0,A
832,A832,-0.9284470303815529,-1.0,A
833,A833,-0.9525558250865385,-1.0,A
834,A834,-0.9968547747452132,-1.0,A
835,A835,-1.0,-1.0,A
836,A836,-1.0,-1.0,A
837,A837,-0.9359815063705628,-1.0,A
838,A838,-0.9318223311998848,-1.0,A
839,A839,-1.0,-1.0,A
840,A840,-0.9724917171644579,-1.0,A
841,A841,-0.9698772271471529,-1.0,A
842,A842,-1.0,-1.0,A
843,A843,-0.89453877102154,-1.0,A
844,A844,-1.0,-0.8227423779805785,A
845,A845,-0.8528461436258014,-1.0,A
846,A846,-0.8473344182442494,-1.0,A
847,A847,-0.9984760325454306,-1.0,A
848,A848,-0.8952155703712117,-1.0,A
849,A849,-0.9762111249709443,-1.0,A
850,A850,-1.0,-1.0,A
851,A851,-1.0,-1.0,A
852,A852,-1.0,-1.0,A
853,A853,-1.0,-1.0,A
854,A854,-0.880388645782056,-1.0,A
855,A855,-0.9919799537001873,-1.0,A
856,A856,-0.9482705216493689,-1.0,A
857,A857,-0.8558268295288161,-1.0,A
858,A858,-0.9273751882570126,-1.0,A
859,A859,-1.0,-0.9134162859698529,A
860,A860,-0.978987796009701,-1.0,A
861,A861,-0.9779196074826945,-1.0,A
862,A862,-0.8230819037238652,-1.0,A
863,A863,-1.0,-1.0,A
864,A864,-0.8467727048959789,-1.0,A
865,A865,-1.0,-1.0,A
866,A866,-1.0,-1.0,A
867,A867,-1.0,-1.0,A
868,A868,-0.9919799537001873,-1.0,A
869,A869,-1.0,-1.0,A
870,A870,-0.7952006419186257,-1.0,A
871,A871,-0.7513195339205151,-1.0,A
872,A872,-0.8960780481450507,-1.0,A
873,A873,-0.7952123586194542,-1.0,A
874,A874,-0.36477309359202326,-1.0,A
875,A875,-0.4257899392011626,-1.0,A
876,A876,-0.04756921882595844,-1.0,A
877,A877,-0.7036024672007789,-1.0,A
878,A878,-0.6255900328846378,-1.0,A
879,A879,-0.575030775964148,-0.9994693467882221,A
880,A880,-0.583948398718529,0.07160034351619249,A
881,A881,-0.7164353762433542,-1.0,A
882,A882,-0.8476835573434391,-1.0,A
883,A883,-0.640596357197581,-1.0,A
884,A884,-0.451062484270611,-0.6533776628965156,A
885,A885,-0.29272166577819936,-0.46122054771111387,A
886,A886,-0.5172170350823314,-0.3418453924397544,A
887,A887,-0.7002467931518872,-1.0,A
888,A888,-0.5228811790056053,-0.9231354464692006,A
889,A889,-0.34508116383342735,1.0,A
890,A890,-0.31797777736433797,-0.9934986637182183,A
891,A891,-0.915460423347884,-1.0,A
892,A892,-0.3756176443429122,0.22153575308248885,A
893,A893,-0.45015534564812143,1.0,A
894,A894,-0.6198449800079798,0.12760251030378855,A
895,A895,-0.6868180935144304,-0.00675674826171202,A
896,A896,-0.45417356894948313,0.45267327639221455,A
897,A897,-0.597359910694575,-1.0,A
898,A898,-0.5429239105949573,-1.0,A
899,A899,-0.4439131107310256,-0.07512820806731613,A
900,A900,-1.0,-1.0,A
901,A901,-1.0,-1.0,A
902,A902,-0.991666382859533,-1.0,A
903,A903,-1.0,-1.0,A
904,A904,-1.0,-1.0,A
905,A905,-0.8572950732004194,-0.4829456483658311,A
906,A906,-1.0,-1.0,A
907,A907,-0.8955281677347968,-1.0,A
908,A908,-0.8290677496295377,-1.0,A
909,A909,-1.0,-1.0,A
910,A910,-0.8122952236891964,-1.0,A
911,A911,-0.970779018547709,-1.0,A
912,A912,-1.0,-1.0,A
913,A913,-1.0,-0.8924851264414315,A
914,A914,-1.0,-1.0,A
915,A915,-0.8868936998108522,-1.0,A
916,A916,-1.0,-1.0,A
917,A917,-0.9777435535169506,-0.9807858722091891,A
918,A918,-1.0,-1.0,A
919,A919,-0.620879794926819,-1.0,A
920,A920,-0.06838882465608287,-0.4505202265223359,A
921,A921,-1.0,-1.0,A
922,A922,-1.0,-1.0,A
923,A923,-1.0,-1.0,A
924,A924,-1.0,-1.0,A
925,A925,-0.8572985948015247,-1.0,A
926,A926,-1.0,-1.0,A
927,A927,-0.92513001495088,-0.9182924380969698,A
928,A928,-1.0,-0.8519004915677311,A
929,A929,-0.888595761312351,-1.0,A
930,A930,-0.9130062382332669,-0.9211261257301353,A
931,A931,-0.7150560243109358,-0.9491416061461332,A
932,A932,-1.0,-1.0,A
933,A933,-1.0,-1.0,A
934,A934,-1.0,-1.0,A
935,A935,-0.7457868700250906,-0.48061150572428557,A
936,A936,-1.0,-0.7369361548780959,A
937,A937,-0.8892291122394935,-1.0,A
938,A938,-0.7910831772259233,-1.0,A
939,A939,-0.8778420611359752,-1.0,A
940,A940,-0.8964308801380274,-0.05316382780683726,A
941,A941,-0.48649477914157,1.0,A
942,A942,-0.5905780047110191,1.0,A
943,A943,-0.8205089400555047,0.010817436999751351,A
944,A944,-0.7769295858745033,1.0,A
945,A945,-0.9628961433267224,0.2863389895697914,A
946,A946,-0.7111535103230235,-0.7406152953869711,A
947,A947,-0.6671846103221858,-0.19908110375528887,A
948,A948,-0.5857893126052917,1.0,A
949,A949,-0.26312964691305885,1.0,A
950,A950,-0.5863068456928802,1.0,A
951,A951,-0.2636094666267311,1.0,A
952,A952,-0.024385463533855956,0.562293905055445,A
953,A953,-0.21933742836052306,1.0,A
954,A954,-0.3335323087731251,1.0,A
955,A955,-0.20694419226835703,1.0,A
956,A956,-0.307098422254918,1.0,A
957,A957,-0.49335762593816135,1.0,A
958,A958,-0.05935025709368502,1.0,A
959,A959,-0.48913191609425344,1.0,A
960,A960,-0.08108188763142021,1.0,A
961,A961,-0.4435755949222083,1.0,A
962,A962,-0.2958987409024807,0.6287916594482645,A
963,A963,-0.5329958740377521,-0.42887088516284255,A
964,A964,-0.41988328687242393,1.0,A
965,A965,-0.6341886830376908,-0.6109625761291697,A
966,A966,-0.3367660216006857,0.5388555777587158,A
967,A967,-0.8136749282032909,0.5945434256094453,A
968,A968,-0.2048540812525217,1.0,A
969,A969,-0.15362039210493195,-0.2171555069631882,A
970,A970,-0.2772358091163264,1.0,A
971,A971,-0.16178596686062985,-1.0,A
972,A972,-0.22706147497521378,-1.0,A
973,A973,-0.3642863287270929,1.0,A
974,A974,-0.5284805824910428,1.0,A
975,A975,-0.5642428055717079,1.0,A
976,A976,-0.7348708087022175,0.8855036432821126,A
977,A977,-0.541638429524258,1.0,A
978,A978,-0.34377727767213695,0.8305184722576069,A
979,A979,-0.30492356277579713,-0.01748199166560982,A
980,A980,0.46478698946555985,0.2953680667668057,A
981,A981,-0.2959791433383291,0.7933076722252486,A
982,A982,-0.4559873931522559,1.0,A
983,A983,-0.8536767397261593,1.0,A
984,A984,-0.4700782964575716,0.05693126507944135,A
985,A985,-0.5735394150593818,0.19780281047595016,A
986,A986,-0.4288738810202286,1.0,A
987,A987,-0.07419297416865611,0.1973341918932885,A
988,A988,-0.7056230793578172,-1.0,A
989,A989,-0.8224609455525053,0.09797811507219456,A
990,A990,-0.774971792812196,0.23031651356380545,A
991,A991,-1.0,-1.0,A
992,A992,-0.913706365340063,-0.015391978190009148,A
993,A993,-0.4497638327814303,0.5534343406191964,A
994,A994,-1.0,-0.6652635389988288,A
995,A995,-0.8051982759643931,-0.2578208278881581,A
996,A996,0.010818753327579422,0.3847146197247924,A
997,A997,0.564699837361083,-0.25304642592531035,A
998,A998,-0.1512273135185409,-0.9511405827515915,A
999,A999,-0.5421573358180531,0.5752985504859909,A
1000,A1000,-0.1784567074702731,0.9709245302045453,A
1001,A1001,-0.23663519759737228,-0.46465686802248685,A
1002,A1002,-0.4902848163883644,-1.0,A
1003,A1003,-0.37779886839161514,-0.806751453406865,A
1004,A1004,-0.4609963915305235,1.0,A
1005,A1005,-0.2712684839245154,-0.19238129552781202,A
1006,A1006,-0.6086092104027229,-1.0,A
1007,A1007,-0.45576785155852106,-0.2844465822626159,A
1008,A1008,-0.4460180991410715,-0.34199509805775197,A
1009,A1009,-0.053197780697671226,0.5747062701498868,A
1010,A1010,-0.7029793535455612,-0.05248266685266123,A
1011,A1011,0.06431903676910844,0.6102665737391324,A
1012,A1012,0.29448959323770585,0.5029483489725661,A
1013,A1013,-0.12944912654752028,-1.0,A
1014,A1014,-0.07398728235738128,1.0,A
1015,A1015,-0.14229202577520284,-0.22983066701805888,A
1016,A1016,-0.4499845861743188,-0.5212177173538768,A
1017,A1017,0.5389828107942878,-1.0,A
1018,A1018,0.4989139313416784,-0.39998856660132787,A
1019,A1019,0.06719268022226488,0.13434312905241086,A
1020,A1020,0.16476979683908088,-0.7750559097865815,A
1021,A1021,0.022390724624451686,-1.0,A
1022,A1022,0.502724588674561,0.03891811229053377,A
1023,A1023,0.27843675612220964,-0.2310319762636739,A
1024,A1024,0.09846018715911797,-0.47460443767056004,A
1025,A1025,0.5337153097010421,0.410310327768338,A
1026,A1026,-0.026650729747907165,-0.6143392684026211,A
1027,A1027,-0.4275193796531743,-0.1150244767797054,A
1028,A1028,-0.1714762434303665,0.9945571519248653,A
1029,A1029,-0.1166485072693948,0.6055011925010052,A
1030,A1030,0.42652750395109895,0.19709198774212,A
1031,A1031,0.5515572941532247,-0.299957580845542,A
1032,A1032,-0.4830767783382456,-1.0,A
1033,A1033,0.1065315649317613,-0.7763395679015325,A
1034,A1034,0.6270286970017913,0.6334441527275245,A
1035,A1035,0.5287883991972997,-0.9419053792652424,A
1036,A1036,-0.3978121062136222,0.16442070145907572,A
1037,A1037,-0.5702954245914756,1.0,A
1038,A1038,-0.3542455232527272,-0.4791930082734789,A
1039,A1039,-0.40823984019132864,0.28429954838454496,A
1040,A1040,-0.43812075739576195,0.6366047918071585,A
1041,A1041,-0.6800099138220292,-1.0,A
1042,A1042,-0.7144769508742848,0.12937645823711752,A
1043,A1043,-0.4839773489142206,-0.3493479687533637,A
1044,A1044,-0.6570569737360282,-0.8225061692904607,A
1045,A1045,-0.2183542876686474,0.5228708215793814,A
1046,A1046,-0.2952190265309098,-0.5335075135334222,A
1047,A1047,0.11912146529718548,-0.9028617252443243,A
1048,A1048,0.13961184100272206,0.944178646418262,A
1049,A1049,-0.060615586860622184,-1.0,A
1050,A1050,-0.13729393625555408,1.0,A
1051,A1051,0.039274997102997755,1.0,A
1052,A1052,-0.4388887715787936,1.0,A
1053,A1053,-0.12257524946772735,-1.0,A
1054,A1054,-0.018783564399047048,1.0,A
1055,A1055,0.005259095454830831,0.5583033578988343,A
1056,A1056,0.02289832228123312,0.9551356261063768,A
1057,A1057,-0.033003523298397175,1.0,A
1058,A1058,0.1908874891019734,0.1370031833410137,A
1059,A1059,-0.13353779509020147,1.0,A
1060,A1060,0.19165395608110836,0.2303741701474582,A
1061,A1061,0.6461209441455922,-0.45582647026665035,A
1062,A1062,0.7560429302379228,-0.10595909985058394,A
1063,A1063,0.9091028928277143,-0.5177630796744537,A
1064,A1064,0.6658209930595071,-0.8000109087041678,A
1065,A1065,0.9280369194339304,-1.0,A
1066,A1066,0.568269358784433,-0.8171497453189276,A
1067,A1067,0.2607579524903285,0.2348411414902678,A
1068,A1068,0.5830878391614402,-0.7850898945286879,A
1069,A1069,0.33448175864804575,-0.8800611018758224,A
1070,A1070,0.5355598478635435,-0.5077464808549881,A
1071,A1071,-0.0835577312046033,-1.0,A
1072,A1072,0.43457050063592995,-0.9082429467147904,A
1073,A1073,0.6886263133534614,0.34463437158666554,A
1074,A1074,0.9089026478218185,-0.5506788606955562,A
1075,A1075,0.08768443296172501,1.0,A
1076,A1076,0.1945234353703702,-0.6597337345887261,A
1077,A1077,-0.11113720779104319,-0.35057885904362074,A
1078,A1078,-0.21688603288934638,0.26049324780385086,A
1079,A1079,0.04183672283561868,-0.037739432599339984,A
1080,A1080,0.05630421841430411,0.36478814947760285,A
1081,A1081,-0.025305253969271968,0.8045264105271643,A
1082,A1082,-0.16517302730608563,1.0,A
1083,A1083,-0.2441155600413477,-0.9835520939066268,A
1084,A1084,-0.376385392387944,-1.0,A
1085,A1085,0.30305667824181604,0.8269698957712062,A
1086,A1086,0.0008283968682791798,-0.19018566824436667,A
1087,A1087,0.22857753239779277,1.0,A
1088,A1088,-0.08689410537060782,1.0,A
1089,A1089,0.07140434146911967,-1.0,A
1090,A1090,0.9389698790973069,-0.6805325385629097,A
1091,A1091,0.5667940013061894,0.0026560636790502468,A
1092,A1092,0.8486288883386399,-1.0,A
1093,A1093,0.24464077617692603,-0.48383464903086737,A
1094,A1094,0.20462206830310148,0.17442236572075243,A
1095,A1095,0.40597265963841256,1.0,A
1096,A1096,0.11417589300022746,0.8263741802217341,A
1097,A1097,0.01478919905996623,0.9691601877100768,A
1098,A1098,0.09779657415302245,-0.4220275421429598,A
1099,A1099,0.15799446849595422,0.8533333179257236,A
1100,A1100,-0.3562036555561855,0.5523711337573411,A
1101,A1101,0.3214108734178227,-1.0,A
1102,A1102,0.3453006905686691,-0.1319123878418036,A
1103,A1103,0.32127292848863354,-1.0,A
1104,A1104,0.3022338345336013,-0.8423606621057366,A
1105,A1105,-0.06196784267798583,-0.40993207497722084,A
1106,A1106,0.6541346961624754,0.44373514362805055,A
1107,A1107,0.12578728201836364,-0.4871620114290416,A
1108,A1108,0.7340198471878501,-0.47444940676316827,A
1109,A1109,0.7416465006809234,-0.2429125834252387,A
1110,A1110,-0.010079704434704961,0.08877545010735743,A
1111,A1111,0.07706731259325306,-0.09378795615265434,A
1112,A1112,0.5013740641267992,0.5404374930675011,A
1113,A1113,0.6060452333781876,-0.0650264116602417,A
1114,A1114,-0.1819348501218,-0.3956425621471339,A
1115,A1115,0.27911608703216184,-0.12470560621380666,A
1116,A1116,0.27317727592914753,0.03737714062282471,A
1117,A1117,0.4610799592444901,-0.4497827415735046,A
1118,A1118,0.7765314728544268,-1.0,A
1119,A1119,1.0,-0.9936401373975998,A
1120,A1120,0.9315263995367296,-0.6770034470906977,A
1121,A1121,0.392670291598715,1.0,A
1122,A1122,0.116612529535701,-0.12380045750094226,A
1123,A1123,0.6649791608765228,-0.6620894896747487,A
1124,A1124,0.5605441416542309,-0.7642947726581272,A
1125,A1125,0.5001966312683181,-1.0,A
1126,A1126,1.0,-1.0,A
1127,A1127,0.6571760327767455,-0.5171467861592605,A
1128,A1128,1.0,-1.0,A
1129,A1129,0.9222869062328305,-1.0,A
1130,A1130,0.6670740737645104,-0.7927224181734654,A
1131,A1131,0.8022832377610092,-1.0,A
1132,A1132,0.643062421844351,-0.42547433749806696,A
1133,A1133,0.9646566982390852,-1.0,A
1134,A1134,0.9101824166864505,-1.0,A
1135,A1135,1.0,-1.0,A
1136,A1136,0.5239430510243708,-0.5463645797524963,A
1137,A1137,0.4747887099487249,-0.4980479300253524,A
1138,A1138,0.4397712656204942,-0.7948768677378789,A
1139,A1139,0.8932309624117398,-0.7341531225789217,A
1140,A1140,0.6448216695663249,-0.9140507914304155,A
1141,A1141,0.2922020190499395,-0.0109946391180743,A
1142,A1142,0.12418150219161794,-0.9623664743827844,A
1143,A1143,0.23728437217229548,-0.765754086273019,A
1144,A1144,0.3678586184869832,0.7382385801575013,A
1145,A1145,0.441089996781292,-0.7631881738674039,A
1146,A1146,0.54673686086255,-0.5244481820933828,A
1147,A1147,0.8341738731963579,-0.963635645937992,A
1148,A1148,0.38761779803126983,-0.5449448791928779,A
1149,A1149,0.3699174224216386,0.33106335468016046,A
1150,A1150,0.7658153819956843,-1.0,A
1151,A1151,0.5730307323583792,-1.0,A
1152,A1152,0.8236910082819531,-0.5280719377962491,A
1153,A1153,0.2545430144264311,0.5041440598996312,A
1154,A1154,0.32470055612987014,-1.0,A
1155,A1155,0.701113747608175,-1.0,A
1156,A1156,0.7272560648410127,-0.9645365225366245,A
1157,A1157,0.8006912255875194,-0.8047893659373804,A
1158,A1158,0.6635892903459639,0.1990989785152999,A
1159,A1159,0.31568700380226766,-0.8551842303673001,A
1160,A1160,0.8665656110842979,-0.3951591693621921,A
1161,A1161,0.6244531611600552,-0.844400946452125,A
1162,A1162,0.6419375764382746,-1.0,A
1163,A1163,0.5761895139110094,-1.0,A
1164,A1164,0.4190159952476251,-0.4105102454930035,A
1165,A1165,1.0,-1.0,A
1166,A1166,0.894757791272077,-1.0,A
1167,A1167,0.5549890753734641,-1.0,A
1168,A1168,0.8660356360130776,-1.0,A
1169,A1169,1.0,-1.0,A
1170,A1170,0.711481381132929,-1.0,A
1171,A1171,0.9992535640606175,-1.0,A
1172,A1172,0.8500506728572603,-1.0,A
1173,A1173,1.0,-1.0,A
1174,A1174,0.7259068585965467,-1.0,A
1175,A1175,0.8089414398777166,-1.0,A
1176,A1176,0.6359864576735073,-1.0,A
1177,A1177,0.6509419775271235,-1.0,A
1178,A1178,0.8742747125990786,-1.0,A
1179,A1179,1.0,-1.0,A
1180,A1180,0.8738422202269533,-1.0,A
1181,A1181,0.22384616832425674,0.7692938762073362,A
1182,A1182,0.3916527810312793,-0.2559607963247864,A
1183,A1183,0.4870544884383545,-0.8916553263393933,A
1184,A1184,0.3216243018102418,-0.2655529380755295,A
1185,A1185,0.2217123110690118,0.17734325694035635,A
1186,A1186,0.24661103108165028,-0.3586892941662939,A
1187,A1187,0.46817220933930415,-1.0,A
1188,A1188,0.5212717543611469,-0.7755986748033926,A
1189,A1189,0.8865778130324058,-1.0,A
1190,A1190,0.6041388934997385,-1.0,A
1191,A1191,1.0,-1.0,A
1192,A1192,1.0,-1.0,A
1193,A1193,0.9834265824403536,-0.9239633188879555,A
1194,A1194,0.7858379102418074,-1.0,A
1195,A1195,0.7259333845827274,-1.0,A
1196,A1196,-0.022851701353449938,-1.0,A
1197,A1197,0.7681730436834637,-1.0,A
1198,A1198,1.0,-1.0,A
1199,A1199,1.0,-1.0,A
1200,A1200,0.7538842000575214,-0.7968741498975153,A
1201,A1201,0.6394555157209327,-0.5865641813457161,A
1202,A1202,0.044729758960423194,0.26576520403406145,A
1203,A1203,0.47921741075775404,-1.0,A
1204,A1204,0.5335171676043826,0.3172043229272079,A
1205,A1205,0.4851861014663499,0.43728118666147275,A
1206,A1206,1.0,-1.0,A
1207,A1207,0.8389730874341992,-1.0,A
1208,A1208,1.0,-1.0,A
1209,A1209,1.0,-1.0,A
1210,A1210,1.0,-1.0,A
1211,A1211,0.9186424716519122,-1.0,A
1212,A1212,0.949322385856668,-1.0,A
1213,A1213,0.9924828155188434,-1.0,A
1214,A1214,0.885448215438499,-1.0,A
1215,A1215,0.8250638583645524,-1.0,A
1216,A1216,0.8913780877681154,-1.0,A
1217,A1217,0.9743623417702658,-1.0,A
1218,A1218,0.6435389123948292,-0.28337083544542596,A
1219,A1219,0.8028925824711057,-0.9165886072893303,A
1220,A1220,0.9749092086593545,-1.0,A
1221,A1221,1.0,-1.0,A
1222,A1222,0.6272945353647177,-0.06574108992834671,A
1223,A1223,0.8863891111350652,-1.0,A
1224,A1224,0.7063555343738965,-1.0,A
1225,A1225,0.5319268628961624,-0.2568984618057313,A
1226,A1226,0.15550389454018188,-0.16471279234376046,A
1227,A1227,0.4883640511956626,0.30502919193832123,A
1228,A1228,0.7290987382764627,-0.34274327396332305,A
1229,A1229,0.6600187456821116,-1.0,A
1230,A1230,0.9380224783819726,-0.7051878748635483,A
1231,A1231,1.0,-1.0,A
1232,A1232,0.8751032845369131,-1.0,A
1233,A1233,0.8666880904591017,-1.0,A
1234,A1234,0.5930147849801155,-1.0,A
1235,A1235,0.3238395447933109,-1.0,A
1236,A1236,0.8702558510368414,-1.0,A
1237,A1237,0.9568068430734296,-1.0,A
1238,A1238,0.9432747115298432,-1.0,A
1239,A1239,0.9829926024138811,-1.0,A
1240,A1240,0.8590755138419381,-0.8690340398971039,A
1241,A1241,0.6316277848422085,-1.0,A
1242,A1242,0.47128492591866,-1.0,A
1243,A1243,1.0,-1.0,A
1244,A1244,1.0,-1.0,A
1245,A1245,0.7646915368946516,-0.5980019661216587,A
1246,A1246,0.9510470667599866,-0.7629814486136003,A
1247,A1247,1.0,-1.0,A
1248,A1248,1.0,-1.0,A
1249,A1249,1.0,-1.0,A
1250,A1250,0.8569714836726559,-1.0,A
1251,A1251,0.16718058360294297,-1.0,A
1252,A1252,0.7637827141570592,-1.0,A
1253,A1253,1.0,-1.0,A
1254,A1254,1.0,-1.0,A
1255,A1255,0.9315900119028042,-1.0,A
1256,A1256,1.0,-1.0,A
1257,A1257,0.6003158821474399,-1.0,A
1258,A1258,0.5494612051314895,-0.7686572820080241,A
1259,A1259,1.0,-1.0,A
1260,A1260,0.4415594724720642,-1.0,A
1261,A1261,1.0,-1.0,A
1262,A1262,1.0,-1.0,A
1263,A1263,0.8531007105177788,-1.0,A
1264,A1264,1.0,-1.0,A
1265,A1265,0.4612742436684023,-1.0,A
1266,A1266,0.8504453412994115,-1.0,A
1267,A1267,0.5742092535841425,-1.0,A
1268,A1268,1.0,-1.0,A
1269,A1269,0.8634030171567488,-1.0,A
1270,A1270,1.0,-1.0,A
1271,A1271,0.16771989035012247,-0.9469499038062432,A
1272,A1272,1.0,-1.0,A
1273,A1273,1.0,-1.0,A
1274,A1274,0.49009924896054846,-0.9366336155366308,A
1275,A1275,0.31621676200189497,-1.0,A
1276,A1276,0.044935693049626746,-1.0,A
